Province,Province Name En,Province Name Ne,District Id,District Code,District Name En,District Name Ne,GAPA Id,GAPA Code,GaPa Name En,GaPa Name Ne,Total Wards
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,9,50809,Om Satiya Gaunpalika,ओमसतिया गाउँपालिका,6
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,10,50810,Rohini Gaunpalika,रोहिणी गाउँपालिका,7
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,11,50811,Siddharthanagar Municipality,सिद्धार्थनगर नगरपालिका,13
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,12,50812,Mayadevi Gaunpalika,मायादेवी गाउँपालिका,8
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,13,50813,Lumbini Sanskritik Municipality,लुम्बिनी साँस्कृतिक नगरपालिका,13
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,14,50814,Kotahimai Gaunpalika,कोटहीमाई गाउँपालिका,7
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,15,50815,Sammarimai Gaunpalika,सम्मरीमाई गाउँपालिका,7
5,Province No. 5,प्रदेश ५,54,508,Rupandehi,रुपन्देही,16,50816,Marchawari Gaunpalika,मर्चवारी गाउँपालिका,7
5,Province No. 5,प्रदेश ५,55,509,Kapilbastu,कपिलवस्तु,1,50901,Banganga Municipality,बाणगंगा नगरपालिका,11
5,Province No. 5,प्रदेश ५,55,509,Kapilbastu,कपिलवस्तु,2,50902,Buddhabhumi Municipality,बुद्धभूमी नगरपालिका,10
5,Province No. 5,प्रदेश ५,55,509,Kapilbastu,कपिलवस्तु,3,50903,Shivaraj Municipality,शिवराज नगरपालिका,11
5,Province No. 5,प्रदेश ५,55,509,Kapilbastu,कपिलवस्तु,4,50904,Bijayanagar Gaunpalika,बिजयनगर गाउँपालिका,7
5,Province No. 5,प्रदेश ५,55,509,Kapilbastu,कपिलवस्तु,5,50905,Krishnanagar Municipality,कृष्णनगर नगरपालिका,12
5,Province No. 5,प्रदेश ५,55,509,Kapilbastu,कपिलवस्तु,6,50906,Maharajganj Municipality,महाराजगन्ज नगरपालिका,11
5,Province No. 5,प्रदेश ५,55,509,Kapilbastu,कपिलवस्तु,7,50907,Kapilbastu Municipality,कपिलबस्तु नगरपालिका,12
5,Province No. 5,प्रदेश ५,55,509,Kapilbastu,कपिलवस्तु,8,50908,Yasodhara Gaunpalika,यसोधरा गाउँपालिका,8
5,Province No. 5,प्रदेश ५,55,509,Kapilbastu,कपिलवस्तु,9,50909,Mayadevi Gaunpalika,मायादेवी गाउँपालिका,8
5,Province No. 5,प्रदेश ५,55,509,Kapilbastu,कपिलवस्तु,10,50910,Shuddhodhan Gaunpalika,शुद्धोधन गाउँपालिका,6
5,Province No. 5,प्रदेश ५,56,510,Dang,दाङ,1,51001,Bangalachuli Gaunpalika,बंगलाचुली गाउँपालिका,8
5,Province No. 5,प्रदेश ५,56,510,Dang,दाङ,2,51002,Ghorahi Sub-Metropolitian City,घोराही उपमहानगरपालिका,19
5,Province No. 5,प्रदेश ५,56,510,Dang,दाङ,3,51003,Tulsipur Sub-Metropolitian City,तुल्सीपुर उपमहानगरपालिका,19
5,Province No. 5,प्रदेश ५,56,510,Dang,दाङ,4,51004,Shantinagar Gaunpalika,शान्तिनगर गाउँपालिका,7
5,Province No. 5,प्रदेश ५,56,510,Dang,दाङ,5,51005,Babai Gaunpalika,बबई गाउँपालिका,7
5,Province No. 5,प्रदेश ५,56,510,Dang,दाङ,6,51006,Dangisharan Gaunpalika,दंगीशरण गाउँपालिका,7
5,Province No. 5,प्रदेश ५,56,510,Dang,दाङ,7,51007,Lamahi Municipality,लमही नगरपालिका,9
5,Province No. 5,प्रदेश ५,56,510,Dang,दाङ,8,51008,Rapti Gaunpalika,राप्ती गाउँपालिका,9
5,Province No. 5,प्रदेश ५,56,510,Dang,दाङ,9,51009,Gadhawa Gaunpalika,गढवा गाउँपालिका,8
5,Province No. 5,प्रदेश ५,56,510,Dang,दाङ,10,51010,Rajpur Gaunpalika,राजपुर गाउँपालिका,7
5,Province No. 5,प्रदेश ५,57,511,Banke,बाँके,1,51101,Rapti Sonari Gaunpalika,राप्ती सोनारी गाउँपालिका,9
5,Province No. 5,प्रदेश ५,57,511,Banke,बाँके,2,51102,Kohalpur Municipality,कोहलपुर नगरपालिका,15
5,Province No. 5,प्रदेश ५,57,511,Banke,बाँके,3,51103,Baijanath Gaunpalika,बैजनाथ गाउँपालिका,8
5,Province No. 5,प्रदेश ५,57,511,Banke,बाँके,4,51104,Khajura Gaunpalika,खजुरा गाउँपालिका,8
5,Province No. 5,प्रदेश ५,57,511,Banke,बाँके,5,51105,Janaki Gaunpalika,जानकी गाउँपालिका,6
5,Province No. 5,प्रदेश ५,57,511,Banke,बाँके,6,51106,Nepalganj Sub-Metropolitian City,नेपालगञ्ज उपमहानगरपालिका,23
5,Province No. 5,प्रदेश ५,57,511,Banke,बाँके,7,51107,Duduwa Gaunpalika,डुडुवा गाउँपालिका,6
5,Province No. 5,प्रदेश ५,57,511,Banke,बाँके,8,51108,Narainapur Gaunpalika,नरैनापुर गाउँपालिका,6
5,Province No. 5,प्रदेश ५,58,512,Bardiya,बर्दिया,1,51201,Bansgadhi Municipality,बाँसगढी नगरपालिका,9
5,Province No. 5,प्रदेश ५,58,512,Bardiya,बर्दिया,2,51202,Barbardiya Municipality,बारबर्दिया नगरपालिका,11
5,Province No. 5,प्रदेश ५,58,512,Bardiya,बर्दिया,3,51203,Thakurbaba Municipality,ठाकुरबाबा नगरपालिका,9
5,Province No. 5,प्रदेश ५,58,512,Bardiya,बर्दिया,4,51204,Geruwa Gaunpalika,गेरुवा गाउँपालिका,6
5,Province No. 5,प्रदेश ५,58,512,Bardiya,बर्दिया,5,51205,Rajapur Municipality,राजापुर नगरपालिका,10
5,Province No. 5,प्रदेश ५,58,512,Bardiya,बर्दिया,6,51206,Madhuwan Municipality,मधुवन नगरपालिका,9
5,Province No. 5,प्रदेश ५,58,512,Bardiya,बर्दिया,7,51207,Gulariya Municipality,गुलरीया नगरपालिका,12
5,Province No. 5,प्रदेश ५,58,512,Bardiya,बर्दिया,8,51208,Badhaiyatal Gaunpalika,बढैयाताल गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,59,601,Dolpa,डोल्पा,1,60101,Dolpo Buddha Gaunpalika,डोल्पो बुद्ध गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,59,601,Dolpa,डोल्पा,2,60102,Shey Phoksundo Gaunpalika,शे फोक्सुण्डो गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,59,601,Dolpa,डोल्पा,3,60103,Jagadulla Gaunpalika,जगदुल्ला गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,59,601,Dolpa,डोल्पा,4,60104,Mudkechula Gaunpalika,मुड्केचुला गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,59,601,Dolpa,डोल्पा,5,60105,Tripurasundari Municipality,त्रिपुरासुन्दरी नगरपालिका,11
6,Karnali Pradesh,कर्णाली प्रदेश,59,601,Dolpa,डोल्पा,6,60106,Thulibheri Municipality,ठुलीभेरी नगरपालिका,11
6,Karnali Pradesh,कर्णाली प्रदेश,59,601,Dolpa,डोल्पा,7,60107,Kaike Gaunpalika,काइके गाउँपालिका,7
6,Karnali Pradesh,कर्णाली प्रदेश,59,601,Dolpa,डोल्पा,8,60108,Chharka Tangsong Gaunpalika,छार्का ताङसोङ गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,60,602,Mugu,मुगु,1,60201,Mugumakarmarog Gaunpalika,मुगुमकार्मारोग गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,60,602,Mugu,मुगु,2,60202,Chhayanath Rara Municipality,छायाँनाथ रारा नगरपालिका,14
6,Karnali Pradesh,कर्णाली प्रदेश,60,602,Mugu,मुगु,3,60203,Soru Gaunpalika,सोरु गाउँपालिका,11
6,Karnali Pradesh,कर्णाली प्रदेश,60,602,Mugu,मुगु,4,60204,Khatyad Gaunpalika,खत्याड गाउँपालिका,11
6,Karnali Pradesh,कर्णाली प्रदेश,61,603,Humla,हुम्ला,1,60301,Chankheli Gaunpalika,चंखेली गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,61,603,Humla,हुम्ला,2,60302,Kharpunath Gaunpalika,खार्पुनाथ गाउँपालिका,5
6,Karnali Pradesh,कर्णाली प्रदेश,61,603,Humla,हुम्ला,3,60303,Simkot Gaunpalika,सिमकोट गाउँपालिका,8
6,Karnali Pradesh,कर्णाली प्रदेश,61,603,Humla,हुम्ला,4,60304,Namkha Gaunpalika,नाम्खा गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,61,603,Humla,हुम्ला,5,60305,Sarkegad Gaunpalika,सर्केगाड गाउँपालिका,8
6,Karnali Pradesh,कर्णाली प्रदेश,61,603,Humla,हुम्ला,6,60306,Adanchuli Gaunpalika,अदानचुली गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,61,603,Humla,हुम्ला,7,60307,Tanjakot Gaunpalika,ताँजाकोट गाउँपालिका,5
6,Karnali Pradesh,कर्णाली प्रदेश,62,604,Jumla,जुम्ला,1,60401,Patarasi Gaunpalika,पातारासी गाउँपालिका,7
6,Karnali Pradesh,कर्णाली प्रदेश,62,604,Jumla,जुम्ला,2,60402,Kanaka Sundari Gaunpalika,कनका सुन्दरी गाउँपालिका,8
6,Karnali Pradesh,कर्णाली प्रदेश,62,604,Jumla,जुम्ला,3,60403,Sinja Gaunpalika,सिंजा गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,62,604,Jumla,जुम्ला,4,60404,Chandannath Municipality,चन्दननाथ नगरपालिका,10
6,Karnali Pradesh,कर्णाली प्रदेश,62,604,Jumla,जुम्ला,5,60405,Guthichaur Gaunpalika,गुठिचौर गाउँपालिका,5
6,Karnali Pradesh,कर्णाली प्रदेश,62,604,Jumla,जुम्ला,6,60406,Tatopani Gaunpalika,तातोपानी गाउँपालिका,8
6,Karnali Pradesh,कर्णाली प्रदेश,62,604,Jumla,जुम्ला,7,60407,Tila Gaunpalika,तिला गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,62,604,Jumla,जुम्ला,8,60408,Hima Gaunpalika,हिमा गाउँपालिका,7
6,Karnali Pradesh,कर्णाली प्रदेश,63,605,Kalikot,कालिकोट,1,60501,Palata Gaunpalika,पलाता गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,63,605,Kalikot,कालिकोट,2,60502,Pachal Jharana Gaunpalika,पचाल झरना गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,63,605,Kalikot,कालिकोट,3,60503,Raskot Municipality,रास्कोट नगरपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,63,605,Kalikot,कालिकोट,4,60504,Sanni Tribeni Gaunpalika,सान्नी त्रिवेणी गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,63,605,Kalikot,कालिकोट,5,60505,Naraharinath Gaunpalika,नरहरिनाथ गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,63,605,Kalikot,कालिकोट,6,60506,Khandachakra Municipality,खाँडाचक्र नगरपालिका,11
6,Karnali Pradesh,कर्णाली प्रदेश,63,605,Kalikot,कालिकोट,7,60507,Tilagupha Municipality,तिलागुफा नगरपालिका,11
6,Karnali Pradesh,कर्णाली प्रदेश,63,605,Kalikot,कालिकोट,8,60508,Mahawai Gaunpalika,महावै गाउँपालिका,7
6,Karnali Pradesh,कर्णाली प्रदेश,63,605,Kalikot,कालिकोट,9,60509,Shuva Kalika Gaunpalika,शुभ कालिका गाउँपालिका,8
6,Karnali Pradesh,कर्णाली प्रदेश,64,606,Dailekh,दैलेख,1,60601,Naumule Gaunpalika,नौमुले गाउँपालिका,8
6,Karnali Pradesh,कर्णाली प्रदेश,64,606,Dailekh,दैलेख,2,60602,Mahabu Gaunpalika,महाबु गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,64,606,Dailekh,दैलेख,3,60603,Bhairabi Gaunpalika,भैरवी गाउँपालिका,7
6,Karnali Pradesh,कर्णाली प्रदेश,64,606,Dailekh,दैलेख,4,60604,Thantikandh Gaunpalika,ठाँटीकाँध गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,64,606,Dailekh,दैलेख,5,60605,Aathbis Municipality,आठबीस नगरपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,64,606,Dailekh,दैलेख,6,60606,Chamunda Bindrasaini Municipality,चामुण्डा बिन्द्रासैनी नगरपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,64,606,Dailekh,दैलेख,7,60607,Dullu Municipality,दुल्लु नगरपालिका,13
6,Karnali Pradesh,कर्णाली प्रदेश,64,606,Dailekh,दैलेख,8,60608,Narayan Municipality,नारायण नगरपालिका,11
6,Karnali Pradesh,कर्णाली प्रदेश,64,606,Dailekh,दैलेख,9,60609,Bhagawatimai Gaunpalika,भगवतीमाई गाउँपालिका,7
6,Karnali Pradesh,कर्णाली प्रदेश,64,606,Dailekh,दैलेख,10,60610,Dungeshwor Gaunpalika,डुङ्गेश्वर गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,64,606,Dailekh,दैलेख,11,60611,Gurans Gaunpalika,गुराँस गाउँपालिका,8
6,Karnali Pradesh,कर्णाली प्रदेश,65,607,Jajarkot,जाजरकोट,1,60701,Barekot Gaunpalika,बारेकोट गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,65,607,Jajarkot,जाजरकोट,2,60702,Kuse Gaunpalika,कुसे गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,65,607,Jajarkot,जाजरकोट,3,60703,Junichande Gaunpalika,जुनीचाँदे गाउँपालिका,11
6,Karnali Pradesh,कर्णाली प्रदेश,65,607,Jajarkot,जाजरकोट,4,60704,Chhedagad Municipality,छेडागाड नगरपालिका,13
6,Karnali Pradesh,कर्णाली प्रदेश,65,607,Jajarkot,जाजरकोट,5,60705,Shivalaya Gaunpalika,शिवालय गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,65,607,Jajarkot,जाजरकोट,6,60706,Bheri Malika Municipality,भेरीमालिका नगरपालिका,13
6,Karnali Pradesh,कर्णाली प्रदेश,65,607,Jajarkot,जाजरकोट,7,60707,Nalgad Municipality,नलगाड नगरपालिका,13
6,Karnali Pradesh,कर्णाली प्रदेश,66,608,Rukum (West),रुकुम (पश्चिम),1,60801,Aathabisakot Municipality,आठबिसकोट नगरपालिका,14
6,Karnali Pradesh,कर्णाली प्रदेश,66,608,Rukum (West),रुकुम (पश्चिम),2,60802,Sanibheri Gaunpalika,सानीभेरी गाउँपालिका,11
6,Karnali Pradesh,कर्णाली प्रदेश,66,608,Rukum (West),रुकुम (पश्चिम),3,60803,Banphikot Gaunpalika,बाँफिकोट गाउँपालिका,10
6,Karnali Pradesh,कर्णाली प्रदेश,66,608,Rukum (West),रुकुम (पश्चिम),4,60804,Musikot Municipality,मुसिकोट नगरपालिका,14
6,Karnali Pradesh,कर्णाली प्रदेश,66,608,Rukum (West),रुकुम (पश्चिम),5,60805,Tribeni Gaunpalika,त्रिवेणी गाउँपालिका,10
6,Karnali Pradesh,कर्णाली प्रदेश,66,608,Rukum (West),रुकुम (पश्चिम),6,60806,Chaurjahari Municipality,चौरजहारी नगरपालिका,14
6,Karnali Pradesh,कर्णाली प्रदेश,67,609,Salyan,सल्यान,1,60901,Darma Gaunpalika,दार्मा गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,67,609,Salyan,सल्यान,2,60902,Kumakh Gaunpalika,कुमाख गाउँपालिका,7
6,Karnali Pradesh,कर्णाली प्रदेश,67,609,Salyan,सल्यान,3,60903,Banagad Kupinde Municipality,बनगाड कुपिण्डे नगरपालिका,12
6,Karnali Pradesh,कर्णाली प्रदेश,67,609,Salyan,सल्यान,4,60904,Siddha Kumakh Gaunpalika,सिद्ध कुमाख गाउँपालिका,5
6,Karnali Pradesh,कर्णाली प्रदेश,67,609,Salyan,सल्यान,5,60905,Bagachour Municipality,बागचौर नगरपालिका,12
6,Karnali Pradesh,कर्णाली प्रदेश,67,609,Salyan,सल्यान,6,60906,Chhatreshwori Gaunpalika,छत्रेश्वरी गाउँपालिका,7
6,Karnali Pradesh,कर्णाली प्रदेश,67,609,Salyan,सल्यान,7,60907,Sharada Municipality,शारदा नगरपालिका,15
6,Karnali Pradesh,कर्णाली प्रदेश,67,609,Salyan,सल्यान,8,60908,Kalimati Gaunpalika,कालिमाटी गाउँपालिका,7
6,Karnali Pradesh,कर्णाली प्रदेश,67,609,Salyan,सल्यान,9,60909,Tribeni Gaunpalika,त्रिवेणी गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,67,609,Salyan,सल्यान,10,60910,Kapurkot Gaunpalika,कपुरकोट गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,68,610,Surkhet,सुर्खेत,1,61001,Simta Gaunpalika,सिम्ता गाउँपालिका,9
6,Karnali Pradesh,कर्णाली प्रदेश,68,610,Surkhet,सुर्खेत,2,61002,Chingad Gaunpalika,चिङ्गगाड गाउँपालिका,6
6,Karnali Pradesh,कर्णाली प्रदेश,68,610,Surkhet,सुर्खेत,3,61003,Lekabeshi Municipality,लेकबेशी नगरपालिका,10
6,Karnali Pradesh,कर्णाली प्रदेश,68,610,Surkhet,सुर्खेत,4,61004,Gurbhakot Municipality,गुर्भाकोट नगरपालिका,14
6,Karnali Pradesh,कर्णाली प्रदेश,68,610,Surkhet,सुर्खेत,5,61005,Bheriganga Municipality,भेरीगंगा नगरपालिका,13
6,Karnali Pradesh,कर्णाली प्रदेश,68,610,Surkhet,सुर्खेत,6,61006,Birendranagar Municipality,बीरेन्द्रनगर नगरपालिका,16
6,Karnali Pradesh,कर्णाली प्रदेश,68,610,Surkhet,सुर्खेत,7,61007,Barahatal Gaunpalika,बराहताल गाउँपालिका,10
6,Karnali Pradesh,कर्णाली प्रदेश,68,610,Surkhet,सुर्खेत,8,61008,Panchapuri Municipality,पञ्चपुरी नगरपालिका,11
6,Karnali Pradesh,कर्णाली प्रदेश,68,610,Surkhet,सुर्खेत,9,61009,Chaukune Gaunpalika,चौकुने गाउँपालिका,10
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,69,701,Bajura,बाजुरा,1,70101,Himali Gaunpalika,हिमाली गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,69,701,Bajura,बाजुरा,2,70102,Gaumul Gaunpalika,गौमुल गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,69,701,Bajura,बाजुरा,3,70103,Budhinanda Municipality,बुढीनन्दा नगरपालिका,10
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,69,701,Bajura,बाजुरा,4,70104,Swamikartik Khapar Gaunpalika,स्वामीकार्तिक खापर गाउँपालिका,5
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,69,701,Bajura,बाजुरा,5,70105,Jagannath Gaunpalika,जगन्‍नाथ गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,69,701,Bajura,बाजुरा,6,70106,Badimalika Municipality,बडिमालिका नगरपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,69,701,Bajura,बाजुरा,7,70107,Khaptad Chhededaha Gaunpalika,खप्तड छेडेदह गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,69,701,Bajura,बाजुरा,8,70108,Budhiganga Municipality,बुढीगंगा नगरपालिका,10
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,69,701,Bajura,बाजुरा,9,70109,Tribeni Municipality,त्रिवेणी नगरपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,70,702,Bajhang,बझाङ,1,70201,Saipal Gaunpalika,साइपाल गाउँपालिका ,5
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,70,702,Bajhang,बझाङ,2,70202,Bungal Municipality,बुंगल नगरपालिका,11
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,70,702,Bajhang,बझाङ,3,70203,Surma Gaunpalika,सूर्मा गाउँपालिका,5
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,70,702,Bajhang,बझाङ,4,70204,Talkot Gaunpalika,तालकोट गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,70,702,Bajhang,बझाङ,5,70205,Masta Gaunpalika,मष्टा गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,70,702,Bajhang,बझाङ,6,70206,Jayaprithbi Municipality,जयपृथ्वी नगरपालिका,11
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,70,702,Bajhang,बझाङ,7,70207,Chhabis Pathibhara Gaunpalika,छबिस पाथिभरा गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,70,702,Bajhang,बझाङ,8,70208,Durgathali Gaunpalika,दुर्गाथली गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,70,702,Bajhang,बझाङ,9,70209,Kedarsyun Gaunpalika,केदारस्युँ गाउँपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,70,702,Bajhang,बझाङ,10,70210,Bitthadchir Gaunpalika,बित्थडचिर गाउँपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,70,702,Bajhang,बझाङ,11,70211,Thalara Gaunpalika,थलारा गाउँपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,70,702,Bajhang,बझाङ,12,70212,Khaptad Chhanna Gaunpalika,खप्तडछान्ना गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,71,703,Darchula,दार्चुला,1,70301,Byas Gaunpalika,ब्याँस गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,71,703,Darchula,दार्चुला,2,70302,Duhun Gaunpalika,दुहुँ गाउँपालिका,5
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,71,703,Darchula,दार्चुला,3,70303,Mahakali Municipality,महाकाली नगरपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,71,703,Darchula,दार्चुला,4,70304,Naugad  Gaunpalika,नौगाड गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,71,703,Darchula,दार्चुला,5,70305,Apihimal Gaunpalika,अपिहिमाल गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,71,703,Darchula,दार्चुला,6,70306,Marma Gaunpalika,मार्मा गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,71,703,Darchula,दार्चुला,7,70307,Shailyashikhar Municipality,शैल्यशिखर नगरपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,71,703,Darchula,दार्चुला,8,70308,Malikarjun Gaunpalika,मालिकार्जुन गाउँपालिका,8
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,71,703,Darchula,दार्चुला,9,70309,Lekam Gaunpalika,लेकम गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,72,704,Baitadi,बैतडी,1,70401,Dilasaini Gaunpalika,डीलासैनी गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,72,704,Baitadi,बैतडी,2,70402,Dogada Kedar Gaunpalika,दोगडाकेदार गाउँपालिका,8
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,72,704,Baitadi,बैतडी,3,70403,Puchaundi Municipality,पुचौंडी नगरपालिका,10
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,72,704,Baitadi,बैतडी,4,70404,Surnaya Gaunpalika,सुर्नया गाउँपालिका,8
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,72,704,Baitadi,बैतडी,5,70405,Dasharathchand Municipality,दशरथचन्द नगरपालिका,11
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,72,704,Baitadi,बैतडी,6,70406,Pancheshwor Gaunpalika,पन्चेश्वर गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,72,704,Baitadi,बैतडी,7,70407,Shivanath Gaunpalika,शिवनाथ गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,72,704,Baitadi,बैतडी,8,70408,Melauli Municipality,मेलौली नगरपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,72,704,Baitadi,बैतडी,9,70409,Patan Municipality,पाटन नगरपालिका,10
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,72,704,Baitadi,बैतडी,10,70410,Sigas Gaunpalika,सिगास गाउँपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,73,705,Dadeldhura,डँडेलधुरा,1,70501,Nawadurga Gaunpalika,नवदुर्गा गाउँपालिका,5
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,73,705,Dadeldhura,डँडेलधुरा,2,70502,Amargadhi Municipality,अमरगढी नगरपालिका,11
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,73,705,Dadeldhura,डँडेलधुरा,3,70503,Ajayameru Gaunpalika,अजयमेरु गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,73,705,Dadeldhura,डँडेलधुरा,4,70504,Bhageshwor Gaunpalika,भागेश्वर गाउँपालिका,5
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,73,705,Dadeldhura,डँडेलधुरा,5,70505,Parashuram Municipality,परशुराम नगरपालिका,12
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,73,705,Dadeldhura,डँडेलधुरा,6,70506,Aalital Gaunpalika,आलिताल गाउँपालिका,8
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,73,705,Dadeldhura,डँडेलधुरा,7,70507,Ganyapdhura Gaunpalika,गन्यापधुरा गाउँपालिका,5
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,74,706,Doti,डोटी,1,70601,Purbichouki Gaunpalika,पुर्विचौकी गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,74,706,Doti,डोटी,2,70602,Sayal Gaunpalika,सायल गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,74,706,Doti,डोटी,3,70603,Aadarsha Gaunpalika,आदर्श गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,74,706,Doti,डोटी,4,70604,Shikhar Municipality,शिखर नगरपालिका,11
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,74,706,Doti,डोटी,5,70605,Dipayal Silgadhi Municipality,दिपायल सिलगढी नगरपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,74,706,Doti,डोटी,6,70606,K.I. Singh Gaunpalika,के.आई.सिं. गाउँपालिका,7
